Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments
S100254162,Eurasian Wigeon,Mareca penelope,454,26,TW-CYQ,,L3488888,嘉義朴子溪口IBA--東石大橋東岸(Puzi River Estuary IBA--Dongshi Bridge East Bank),23.4527019,120.1799548,2022-01-07,08:00,eBird - Traveling Count,53.04,1,1.29,,4,,,"朴子溪口NYBC
東石大橋到御龍宮"
S100254162,Green-winged Teal (Eurasian),Anas crecca crecca,542,5,TW-CYQ,,L3488888,嘉義朴子溪口IBA--東石大橋東岸(Puzi River Estuary IBA--Dongshi Bridge East Bank),23.4527019,120.1799548,2022-01-07,08:00,eBird - Traveling Count,53.04,1,1.29,,4,,,"朴子溪口NYBC
東石大橋到御龍宮"
S100254162,Little Grebe (Little),Tachybaptus ruficollis [ruficollis Group],1759,6,TW-CYQ,,L3488888,嘉義朴子溪口IBA--東石大橋東岸(Puzi River Estuary IBA--Dongshi Bridge East Bank),23.4527019,120.1799548,2022-01-07,08:00,eBird - Traveling Count,53.04,1,1.29,,4,,,"朴子溪口NYBC
東石大橋到御龍宮"
S100254162,Red Collared-Dove,Streptopelia tranquebarica,2024,9,TW-CYQ,,L3488888,嘉義朴子溪口IBA--東石大橋東岸(Puzi River Estuary IBA--Dongshi Bridge East Bank),23.4527019,120.1799548,2022-01-07,08:00,eBird - Traveling Count,53.04,1,1.29,,4,,,"朴子溪口NYBC
東石大橋到御龍宮"
S100254162,Spotted Dove (Eastern),Streptopelia chinensis chinensis/tigrina,2036,13,TW-CYQ,,L3488888,嘉義朴子溪口IBA--東石大橋東岸(Puzi River Estuary IBA--Dongshi Bridge East Bank),23.4527019,120.1799548,2022-01-07,08:00,eBird - Traveling Count,53.04,1,1.29,,4,,,"朴子溪口NYBC
東石大橋到御龍宮"
S100254162,House Swift,Apus nipalensis,4051,40,TW-CYQ,,L3488888,嘉義朴子溪口IBA--東石大橋東岸(Puzi River Estuary IBA--Dongshi Bridge East Bank),23.4527019,120.1799548,2022-01-07,08:00,eBird - Traveling Count,53.04,1,1.29,,4,,,"朴子溪口NYBC
東石大橋到御龍宮"
S100254162,Eurasian Moorhen,Gallinula chloropus,5321,5,TW-CYQ,,L3488888,嘉義朴子溪口IBA--東石大橋東岸(Puzi River Estuary IBA--Dongshi Bridge East Bank),23.4527019,120.1799548,2022-01-07,08:00,eBird - Traveling Count,53.04,1,1.29,,4,,,"朴子溪口NYBC
東石大橋到御龍宮"
S100254162,Black-winged Stilt,Himantopus himantopus,5619,8,TW-CYQ,,L3488888,嘉義朴子溪口IBA--東石大橋東岸(Puzi River Estuary IBA--Dongshi Bridge East Bank),23.4527019,120.1799548,2022-01-07,08:00,eBird - Traveling Count,53.04,1,1.29,,4,,,"朴子溪口NYBC
東石大橋到御龍宮"
S100254162,Pied Avocet,Recurvirostra avosetta,5633,11,TW-CYQ,,L3488888,嘉義朴子溪口IBA--東石大橋東岸(Puzi River Estuary IBA--Dongshi Bridge East Bank),23.4527019,120.1799548,2022-01-07,08:00,eBird - Traveling Count,53.04,1,1.29,,4,,,"朴子溪口NYBC
東石大橋到御龍宮"
S100254162,Pacific Golden-Plover,Pluvialis fulva,5669,60,TW-CYQ,,L3488888,嘉義朴子溪口IBA--東石大橋東岸(Puzi River Estuary IBA--Dongshi Bridge East Bank),23.4527019,120.1799548,2022-01-07,08:00,eBird - Traveling Count,53.04,1,1.29,,4,,,"朴子溪口NYBC
東石大橋到御龍宮"
S100254162,Lesser Sand-Plover (Siberian),Charadrius mongolus mongolus/stegmanni,5732,5,TW-CYQ,,L3488888,嘉義朴子溪口IBA--東石大橋東岸(Puzi River Estuary IBA--Dongshi Bridge East Bank),23.4527019,120.1799548,2022-01-07,08:00,eBird - Traveling Count,53.04,1,1.29,,4,,,"朴子溪口NYBC
東石大橋到御龍宮"
S100254162,Kentish Plover (Kentish),Charadrius alexandrinus alexandrinus/nihonensis,5751,488,TW-CYQ,,L3488888,嘉義朴子溪口IBA--東石大橋東岸(Puzi River Estuary IBA--Dongshi Bridge East Bank),23.4527019,120.1799548,2022-01-07,08:00,eBird - Traveling Count,53.04,1,1.29,,4,,,"朴子溪口NYBC
東石大橋到御龍宮"
S100254162,Eurasian Curlew,Numenius arquata,5869,3,TW-CYQ,,L3488888,嘉義朴子溪口IBA--東石大橋東岸(Puzi River Estuary IBA--Dongshi Bridge East Bank),23.4527019,120.1799548,2022-01-07,08:00,eBird - Traveling Count,53.04,1,1.29,,4,,,"朴子溪口NYBC
東石大橋到御龍宮"
S100254162,Broad-billed Sandpiper,Calidris falcinellus,5912,1,TW-CYQ,,L3488888,嘉義朴子溪口IBA--東石大橋東岸(Puzi River Estuary IBA--Dongshi Bridge East Bank),23.4527019,120.1799548,2022-01-07,08:00,eBird - Traveling Count,53.04,1,1.29,,4,,,"朴子溪口NYBC
東石大橋到御龍宮"
S100254162,Red-necked Stint,Calidris ruficollis,5921,3,TW-CYQ,,L3488888,嘉義朴子溪口IBA--東石大橋東岸(Puzi River Estuary IBA--Dongshi Bridge East Bank),23.4527019,120.1799548,2022-01-07,08:00,eBird - Traveling Count,53.04,1,1.29,,4,,,"朴子溪口NYBC
東石大橋到御龍宮"
S100254162,Dunlin,Calidris alpina,5923,454,TW-CYQ,,L3488888,嘉義朴子溪口IBA--東石大橋東岸(Puzi River Estuary IBA--Dongshi Bridge East Bank),23.4527019,120.1799548,2022-01-07,08:00,eBird - Traveling Count,53.04,1,1.29,,4,,,"朴子溪口NYBC
東石大橋到御龍宮"
S100254162,Common Greenshank,Tringa nebularia,6037,1,TW-CYQ,,L3488888,嘉義朴子溪口IBA--東石大橋東岸(Puzi River Estuary IBA--Dongshi Bridge East Bank),23.4527019,120.1799548,2022-01-07,08:00,eBird - Traveling Count,53.04,1,1.29,,4,,,"朴子溪口NYBC
東石大橋到御龍宮"
S100254162,Black-headed Gull,Chroicocephalus ridibundus,6285,82,TW-CYQ,,L3488888,嘉義朴子溪口IBA--東石大橋東岸(Puzi River Estuary IBA--Dongshi Bridge East Bank),23.4527019,120.1799548,2022-01-07,08:00,eBird - Traveling Count,53.04,1,1.29,,4,,,"朴子溪口NYBC
東石大橋到御龍宮"
S100254162,Herring Gull,Larus argentatus,6339,1,TW-CYQ,,L3488888,嘉義朴子溪口IBA--東石大橋東岸(Puzi River Estuary IBA--Dongshi Bridge East Bank),23.4527019,120.1799548,2022-01-07,08:00,eBird - Traveling Count,53.04,1,1.29,,4,,,"朴子溪口NYBC
東石大橋到御龍宮"
S100254162,Little Tern,Sternula albifrons,6465,39,TW-CYQ,,L3488888,嘉義朴子溪口IBA--東石大橋東岸(Puzi River Estuary IBA--Dongshi Bridge East Bank),23.4527019,120.1799548,2022-01-07,08:00,eBird - Traveling Count,53.04,1,1.29,,4,,,"朴子溪口NYBC
東石大橋到御龍宮"
S100254162,Caspian Tern,Hydroprogne caspia,6501,130,TW-CYQ,,L3488888,嘉義朴子溪口IBA--東石大橋東岸(Puzi River Estuary IBA--Dongshi Bridge East Bank),23.4527019,120.1799548,2022-01-07,08:00,eBird - Traveling Count,53.04,1,1.29,,4,,,"朴子溪口NYBC
東石大橋到御龍宮"
S100254162,Whiskered Tern,Chlidonias hybrida,6507,1899,TW-CYQ,,L3488888,嘉義朴子溪口IBA--東石大橋東岸(Puzi River Estuary IBA--Dongshi Bridge East Bank),23.4527019,120.1799548,2022-01-07,08:00,eBird - Traveling Count,53.04,1,1.29,,4,,,"朴子溪口NYBC
東石大橋到御龍宮"
S100254162,Great Cormorant,Phalacrocorax carbo,7042,1,TW-CYQ,,L3488888,嘉義朴子溪口IBA--東石大橋東岸(Puzi River Estuary IBA--Dongshi Bridge East Bank),23.4527019,120.1799548,2022-01-07,08:00,eBird - Traveling Count,53.04,1,1.29,,4,,,"朴子溪口NYBC
東石大橋到御龍宮"
S100254162,Gray Heron,Ardea cinerea,7176,2,TW-CYQ,,L3488888,嘉義朴子溪口IBA--東石大橋東岸(Puzi River Estuary IBA--Dongshi Bridge East Bank),23.4527019,120.1799548,2022-01-07,08:00,eBird - Traveling Count,53.04,1,1.29,,4,,,"朴子溪口NYBC
東石大橋到御龍宮"
S100254162,Great Egret,Ardea alba,7200,7,TW-CYQ,,L3488888,嘉義朴子溪口IBA--東石大橋東岸(Puzi River Estuary IBA--Dongshi Bridge East Bank),23.4527019,120.1799548,2022-01-07,08:00,eBird - Traveling Count,53.04,1,1.29,,4,,,"朴子溪口NYBC
東石大橋到御龍宮"
S100254162,Little Egret (Western),Egretta garzetta garzetta,7218,6,TW-CYQ,,L3488888,嘉義朴子溪口IBA--東石大橋東岸(Puzi River Estuary IBA--Dongshi Bridge East Bank),23.4527019,120.1799548,2022-01-07,08:00,eBird - Traveling Count,53.04,1,1.29,,4,,,"朴子溪口NYBC
東石大橋到御龍宮"
S100254162,Black-crowned Night-Heron (Eurasian),Nycticorax nycticorax nycticorax,7306,8,TW-CYQ,,L3488888,嘉義朴子溪口IBA--東石大橋東岸(Puzi River Estuary IBA--Dongshi Bridge East Bank),23.4527019,120.1799548,2022-01-07,08:00,eBird - Traveling Count,53.04,1,1.29,,4,,,"朴子溪口NYBC
東石大橋到御龍宮"
S100254162,Osprey (haliaetus),Pandion haliaetus haliaetus,7430,1,TW-CYQ,,L3488888,嘉義朴子溪口IBA--東石大橋東岸(Puzi River Estuary IBA--Dongshi Bridge East Bank),23.4527019,120.1799548,2022-01-07,08:00,eBird - Traveling Count,53.04,1,1.29,,4,,,"朴子溪口NYBC
東石大橋到御龍宮"
S100254162,Black-winged Kite,Elanus caeruleus,7438,2,TW-CYQ,,L3488888,嘉義朴子溪口IBA--東石大橋東岸(Puzi River Estuary IBA--Dongshi Bridge East Bank),23.4527019,120.1799548,2022-01-07,08:00,eBird - Traveling Count,53.04,1,1.29,,4,,,"朴子溪口NYBC
東石大橋到御龍宮"
S100254162,Common Kingfisher (Common),Alcedo atthis [atthis Group],9390,1,TW-CYQ,,L3488888,嘉義朴子溪口IBA--東石大橋東岸(Puzi River Estuary IBA--Dongshi Bridge East Bank),23.4527019,120.1799548,2022-01-07,08:00,eBird - Traveling Count,53.04,1,1.29,,4,,,"朴子溪口NYBC
東石大橋到御龍宮"
S100254162,Oriental Magpie,Pica serica,20672,1,TW-CYQ,,L3488888,嘉義朴子溪口IBA--東石大橋東岸(Puzi River Estuary IBA--Dongshi Bridge East Bank),23.4527019,120.1799548,2022-01-07,08:00,eBird - Traveling Count,53.04,1,1.29,,4,,,"朴子溪口NYBC
東石大橋到御龍宮"
S100254162,Yellow-bellied Prinia (Chinese),Prinia flaviventris sonitans,22436,1,TW-CYQ,,L3488888,嘉義朴子溪口IBA--東石大橋東岸(Puzi River Estuary IBA--Dongshi Bridge East Bank),23.4527019,120.1799548,2022-01-07,08:00,eBird - Traveling Count,53.04,1,1.29,,4,,,"朴子溪口NYBC
東石大橋到御龍宮"
S100254162,Plain Prinia,Prinia inornata,22454,6,TW-CYQ,,L3488888,嘉義朴子溪口IBA--東石大橋東岸(Puzi River Estuary IBA--Dongshi Bridge East Bank),23.4527019,120.1799548,2022-01-07,08:00,eBird - Traveling Count,53.04,1,1.29,,4,,,"朴子溪口NYBC
東石大橋到御龍宮"
S100254162,Gray-throated Martin,Riparia chinensis,23238,9,TW-CYQ,,L3488888,嘉義朴子溪口IBA--東石大橋東岸(Puzi River Estuary IBA--Dongshi Bridge East Bank),23.4527019,120.1799548,2022-01-07,08:00,eBird - Traveling Count,53.04,1,1.29,,4,,,"朴子溪口NYBC
東石大橋到御龍宮"
S100254162,Barn Swallow (Buff-bellied),Hirundo rustica gutturalis/mandschurica,23296,15,TW-CYQ,,L3488888,嘉義朴子溪口IBA--東石大橋東岸(Puzi River Estuary IBA--Dongshi Bridge East Bank),23.4527019,120.1799548,2022-01-07,08:00,eBird - Traveling Count,53.04,1,1.29,,4,,,"朴子溪口NYBC
東石大橋到御龍宮"
S100254162,Light-vented Bulbul (formosae/orii),Pycnonotus sinensis formosae/orii,23675,4,TW-CYQ,,L3488888,嘉義朴子溪口IBA--東石大橋東岸(Puzi River Estuary IBA--Dongshi Bridge East Bank),23.4527019,120.1799548,2022-01-07,08:00,eBird - Traveling Count,53.04,1,1.29,,4,,,"朴子溪口NYBC
東石大橋到御龍宮"
S100254162,Swinhoe's White-eye,Zosterops simplex,24735,4,TW-CYQ,,L3488888,嘉義朴子溪口IBA--東石大橋東岸(Puzi River Estuary IBA--Dongshi Bridge East Bank),23.4527019,120.1799548,2022-01-07,08:00,eBird - Traveling Count,53.04,1,1.29,,4,,,"朴子溪口NYBC
東石大橋到御龍宮"
S100254162,Common Myna,Acridotheres tristis,26935,1,TW-CYQ,,L3488888,嘉義朴子溪口IBA--東石大橋東岸(Puzi River Estuary IBA--Dongshi Bridge East Bank),23.4527019,120.1799548,2022-01-07,08:00,eBird - Traveling Count,53.04,1,1.29,,4,,,"朴子溪口NYBC
東石大橋到御龍宮"
S100254162,Javan Myna,Acridotheres javanicus,26952,17,TW-CYQ,,L3488888,嘉義朴子溪口IBA--東石大橋東岸(Puzi River Estuary IBA--Dongshi Bridge East Bank),23.4527019,120.1799548,2022-01-07,08:00,eBird - Traveling Count,53.04,1,1.29,,4,,,"朴子溪口NYBC
東石大橋到御龍宮"
S100254162,Eurasian Tree Sparrow,Passer montanus,30560,10,TW-CYQ,,L3488888,嘉義朴子溪口IBA--東石大橋東岸(Puzi River Estuary IBA--Dongshi Bridge East Bank),23.4527019,120.1799548,2022-01-07,08:00,eBird - Traveling Count,53.04,1,1.29,,4,,,"朴子溪口NYBC
東石大橋到御龍宮"
S100254162,Eastern Yellow Wagtail,Motacilla tschutschensis,30655,1,TW-CYQ,,L3488888,嘉義朴子溪口IBA--東石大橋東岸(Puzi River Estuary IBA--Dongshi Bridge East Bank),23.4527019,120.1799548,2022-01-07,08:00,eBird - Traveling Count,53.04,1,1.29,,4,,,"朴子溪口NYBC
東石大橋到御龍宮"
